DDI-MedLine.d74.s0	responses	-1	7		form=responses	suf4=nses	next=to	prev=_BoS_
DDI-MedLine.d74.s11	beta	77	80		form=beta	suf4=beta	next=cells	prev=and
DDI-MedLine.d74.s11	cells	82	86		form=cells	suf4=ells	next=respond	prev=beta
DDI-MedLine.d74.s11	respond	88	94		form=respond	suf4=pond	next=normally	prev=cells
DDI-MedLine.d74.s11	normally	96	103		form=normally	suf4=ally	next=to	prev=respond
DDI-MedLine.d74.s11	to	105	106		form=to	suf4=to	next=theophylline	prev=normally
DDI-MedLine.d74.s11	theophylline	108	119		form=theophylline	suf4=line	next=,	prev=to
DDI-MedLine.d74.s11	,	120	120		form=,	suf4=,	next=but	prev=theophylline
DDI-MedLine.d74.s11	but	122	124		form=but	suf4=but	next=are	prev=,
DDI-MedLine.d74.s11	are	126	128		form=are	suf4=are	next=relatively	prev=but
DDI-MedLine.d74.s11	relatively	130	139		form=relatively	suf4=vely	next=insensitive	prev=are
DDI-MedLine.d74.s11	insensitive	141	151		form=insensitive	suf4=tive	next=to	prev=relatively
DDI-MedLine.d74.s11	to	153	154		form=to	suf4=to	next=glucose	prev=insensitive
DDI-MedLine.d74.s11	glucose	156	162		form=glucose	suf4=cose	next=_EoS_	prev=to
DDI-MedLine.d74.s11	.	163	163		form=.	suf4=.	next=_EoS_	prev=glucose

DDI-MedLine.d138.s0	interaction	-1	9		form=interaction	suf4=tion	next=between	prev=_BoS_
DDI-MedLine.d138.s0	between	12	18		form=between	suf4=ween	next=oxytocin	prev=interaction
DDI-MedLine.d138.s0	oxytocin	20	27		form=oxytocin	suf4=ocin	next=and	prev=between
DDI-MedLine.d138.s0	and	29	31		form=and	suf4=and	next=antidiuretic	prev=oxytocin
DDI-MedLine.d138.s0	antidiuretic	33	44		form=antidiuretic	suf4=etic	next=hormone	prev=and
DDI-MedLine.d138.s0	hormone	46	52		form=hormone	suf4=mone	next=and	prev=antidiuretic
DDI-MedLine.d138.s0	and	54	56		form=and	suf4=and	next=its	prev=hormone
DDI-MedLine.d138.s0	its	58	60		form=its	suf4=its	next=effect	prev=and
DDI-MedLine.d138.s0	effect	62	67		form=effect	suf4=fect	next=on	prev=its
DDI-MedLine.d138.s0	on	69	70		form=on	suf4=on	next=the	prev=effect
DDI-MedLine.d138.s0	the	72	74		form=the	suf4=the	next=milk	prev=on
DDI-MedLine.d138.s0	milk	76	79		form=milk	suf4=milk	next=secretion	prev=the
DDI-MedLine.d138.s0	secretion	81	89		form=secretion	suf4=tion	next=by	prev=milk
DDI-MedLine.d138.s0	by	91	92		form=by	suf4=by	next=alveoli	prev=secretion
DDI-MedLine.d138.s0	alveoli	94	100		form=alveoli	suf4=eoli	next=of	prev=by
DDI-MedLine.d138.s0	of	102	103		form=of	suf4=of	next=the	prev=alveoli
DDI-MedLine.d138.s0	the	105	107		form=the	suf4=the	next=mammary	prev=of
DDI-MedLine.d138.s0	mammary	109	115		form=mammary	suf4=mary	next=gland	prev=the
DDI-MedLine.d138.s0	gland	117	121		form=gland	suf4=land	next=of	prev=mammary
DDI-MedLine.d138.s0	of	123	124		form=of	suf4=of	next=lactating	prev=gland
DDI-MedLine.d138.s0	lactating	126	134		form=lactating	suf4=ting	next=rats	prev=of
DDI-MedLine.d138.s0	rats	136	139		form=rats	suf4=rats	next=_EoS_	prev=lactating
DDI-MedLine.d138.s0	.	140	140		form=.	suf4=.	next=_EoS_	prev=rats

DDI-MedLine.d138.s1	interaction	-1	9		form=interaction	suf4=tion	next=between	prev=_BoS_
DDI-MedLine.d138.s1	between	12	18		form=between	suf4=ween	next=exogenous	prev=interaction
DDI-MedLine.d138.s1	exogenous	20	28		form=exogenous	suf4=nous	next=and	prev=between
DDI-MedLine.d138.s1	and	30	32		form=and	suf4=and	next=endogenous	prev=exogenous
DDI-MedLine.d138.s1	endogenous	34	43		form=endogenous	suf4=nous	next=oxytocin	prev=and
DDI-MedLine.d138.s1	oxytocin	45	52		form=oxytocin	suf4=ocin	next=and	prev=endogenous
DDI-MedLine.d138.s1	and	54	56		form=and	suf4=and	next=vasopressin	prev=oxytocin
